country_code,country_name,indexed_at,period,variable,value
ARG,Argentina,2022-11-12T10:54:54Z,1960-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1961-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1962-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1963-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1964-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1965-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1966-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1967-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1968-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1969-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1970-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1971-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1972-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1973-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1974-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1975-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1976-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1977-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1978-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1979-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1980-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1981-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1982-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1983-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1984-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1985-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1986-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1987-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1988-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1989-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1990-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1991-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1992-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1993-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1994-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1995-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1996-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1997-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1998-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,1999-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,2000-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,2001-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,2002-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,2003-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,2004-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,2005-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,2006-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,2007-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,2008-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,2009-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,2010-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,2011-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,2012-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,2013-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,2014-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,2015-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,2016-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,2017-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,2018-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,2019-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,2020-01-01,"Taxa de Inflação (%, CPI)",NA
ARG,Argentina,2022-11-12T10:54:54Z,2021-01-01,"Taxa de Inflação (%, CPI)",NA
AUS,Austrália,2022-11-12T10:54:54Z,1960-01-01,"Taxa de Inflação (%, CPI)",3.72881355932205
AUS,Austrália,2022-11-12T10:54:54Z,1961-01-01,"Taxa de Inflação (%, CPI)",2.2875816993464
AUS,Austrália,2022-11-12T10:54:54Z,1962-01-01,"Taxa de Inflação (%, CPI)",-0.319488817891384
AUS,Austrália,2022-11-12T10:54:54Z,1963-01-01,"Taxa de Inflação (%, CPI)",0.641025641025639
AUS,Austrália,2022-11-12T10:54:54Z,1964-01-01,"Taxa de Inflação (%, CPI)",2.86624203821656
AUS,Austrália,2022-11-12T10:54:54Z,1965-01-01,"Taxa de Inflação (%, CPI)",3.40557275541798
AUS,Austrália,2022-11-12T10:54:54Z,1966-01-01,"Taxa de Inflação (%, CPI)",3.29341317365269
AUS,Austrália,2022-11-12T10:54:54Z,1967-01-01,"Taxa de Inflação (%, CPI)",3.47826086956521
AUS,Austrália,2022-11-12T10:54:54Z,1968-01-01,"Taxa de Inflação (%, CPI)",2.52100840336133
AUS,Austrália,2022-11-12T10:54:54Z,1969-01-01,"Taxa de Inflação (%, CPI)",3.27868852459017
AUS,Austrália,2022-11-12T10:54:54Z,1970-01-01,"Taxa de Inflação (%, CPI)",3.43915343915344
AUS,Austrália,2022-11-12T10:54:54Z,1971-01-01,"Taxa de Inflação (%, CPI)",6.13810741687979
AUS,Austrália,2022-11-12T10:54:54Z,1972-01-01,"Taxa de Inflação (%, CPI)",6.02409638554218
AUS,Austrália,2022-11-12T10:54:54Z,1973-01-01,"Taxa de Inflação (%, CPI)",9.09090909090911
AUS,Austrália,2022-11-12T10:54:54Z,1974-01-01,"Taxa de Inflação (%, CPI)",15.4166666666667
AUS,Austrália,2022-11-12T10:54:54Z,1975-01-01,"Taxa de Inflação (%, CPI)",15.1624548736462
AUS,Austrália,2022-11-12T10:54:54Z,1976-01-01,"Taxa de Inflação (%, CPI)",13.3228840125392
AUS,Austrália,2022-11-12T10:54:54Z,1977-01-01,"Taxa de Inflação (%, CPI)",12.3098201936376
AUS,Austrália,2022-11-12T10:54:54Z,1978-01-01,"Taxa de Inflação (%, CPI)",8.00492610837437
AUS,Austrália,2022-11-12T10:54:54Z,1979-01-01,"Taxa de Inflação (%, CPI)",9.12200684150512
AUS,Austrália,2022-11-12T10:54:54Z,1980-01-01,"Taxa de Inflação (%, CPI)",10.1358411703239
AUS,Austrália,2022-11-12T10:54:54Z,1981-01-01,"Taxa de Inflação (%, CPI)",9.48766603415561
AUS,Austrália,2022-11-12T10:54:54Z,1982-01-01,"Taxa de Inflação (%, CPI)",11.3518197573657
AUS,Austrália,2022-11-12T10:54:54Z,1983-01-01,"Taxa de Inflação (%, CPI)",10.0389105058366
AUS,Austrália,2022-11-12T10:54:54Z,1984-01-01,"Taxa de Inflação (%, CPI)",3.96039603960395
AUS,Austrália,2022-11-12T10:54:54Z,1985-01-01,"Taxa de Inflação (%, CPI)",6.73469387755101
AUS,Austrália,2022-11-12T10:54:54Z,1986-01-01,"Taxa de Inflação (%, CPI)",9.05035054174635
AUS,Austrália,2022-11-12T10:54:54Z,1987-01-01,"Taxa de Inflação (%, CPI)",8.53302162478083
AUS,Austrália,2022-11-12T10:54:54Z,1988-01-01,"Taxa de Inflação (%, CPI)",7.21593968766826
AUS,Austrália,2022-11-12T10:54:54Z,1989-01-01,"Taxa de Inflação (%, CPI)",7.53390256152692
AUS,Austrália,2022-11-12T10:54:54Z,1990-01-01,"Taxa de Inflação (%, CPI)",7.33302195235869
AUS,Austrália,2022-11-12T10:54:54Z,1991-01-01,"Taxa de Inflação (%, CPI)",3.17667536988686
AUS,Austrália,2022-11-12T10:54:54Z,1992-01-01,"Taxa de Inflação (%, CPI)",1.01223112610711
AUS,Austrália,2022-11-12T10:54:54Z,1993-01-01,"Taxa de Inflação (%, CPI)",1.75365344467641
AUS,Austrália,2022-11-12T10:54:54Z,1994-01-01,"Taxa de Inflação (%, CPI)",1.96963479688142
AUS,Austrália,2022-11-12T10:54:54Z,1995-01-01,"Taxa de Inflação (%, CPI)",4.62776659959758
AUS,Austrália,2022-11-12T10:54:54Z,1996-01-01,"Taxa de Inflação (%, CPI)",2.61538461538462
AUS,Austrália,2022-11-12T10:54:54Z,1997-01-01,"Taxa de Inflação (%, CPI)",0.224887556221881
AUS,Austrália,2022-11-12T10:54:54Z,1998-01-01,"Taxa de Inflação (%, CPI)",0.860134629768157
AUS,Austrália,2022-11-12T10:54:54Z,1999-01-01,"Taxa de Inflação (%, CPI)",1.48312940304038
AUS,Austrália,2022-11-12T10:54:54Z,2000-01-01,"Taxa de Inflação (%, CPI)",4.45743514797225
AUS,Austrália,2022-11-12T10:54:54Z,2001-01-01,"Taxa de Inflação (%, CPI)",4.4071353620147
AUS,Austrália,2022-11-12T10:54:54Z,2002-01-01,"Taxa de Inflação (%, CPI)",2.98157453936349
AUS,Austrália,2022-11-12T10:54:54Z,2003-01-01,"Taxa de Inflação (%, CPI)",2.73259596616783
AUS,Austrália,2022-11-12T10:54:54Z,2004-01-01,"Taxa de Inflação (%, CPI)",2.34325522482587
AUS,Austrália,2022-11-12T10:54:54Z,2005-01-01,"Taxa de Inflação (%, CPI)",2.69183168316831
AUS,Austrália,2022-11-12T10:54:54Z,2006-01-01,"Taxa de Inflação (%, CPI)",3.55528773727028
AUS,Austrália,2022-11-12T10:54:54Z,2007-01-01,"Taxa de Inflação (%, CPI)",2.32761128891476
AUS,Austrália,2022-11-12T10:54:54Z,2008-01-01,"Taxa de Inflação (%, CPI)",4.35029854990047
AUS,Austrália,2022-11-12T10:54:54Z,2009-01-01,"Taxa de Inflação (%, CPI)",1.77111716621252
AUS,Austrália,2022-11-12T10:54:54Z,2010-01-01,"Taxa de Inflação (%, CPI)",2.91834002677376
AUS,Austrália,2022-11-12T10:54:54Z,2011-01-01,"Taxa de Inflação (%, CPI)",3.30385015608744
AUS,Austrália,2022-11-12T10:54:54Z,2012-01-01,"Taxa de Inflação (%, CPI)",1.76278015613193
AUS,Austrália,2022-11-12T10:54:54Z,2013-01-01,"Taxa de Inflação (%, CPI)",2.44988864142539
AUS,Austrália,2022-11-12T10:54:54Z,2014-01-01,"Taxa de Inflação (%, CPI)",2.48792270531403
AUS,Austrália,2022-11-12T10:54:54Z,2015-01-01,"Taxa de Inflação (%, CPI)",1.50836672165921
AUS,Austrália,2022-11-12T10:54:54Z,2016-01-01,"Taxa de Inflação (%, CPI)",1.27699094497328
AUS,Austrália,2022-11-12T10:54:54Z,2017-01-01,"Taxa de Inflação (%, CPI)",1.94864740944522
AUS,Austrália,2022-11-12T10:54:54Z,2018-01-01,"Taxa de Inflação (%, CPI)",1.91140094445692
AUS,Austrália,2022-11-12T10:54:54Z,2019-01-01,"Taxa de Inflação (%, CPI)",1.61076787290379
AUS,Austrália,2022-11-12T10:54:54Z,2020-01-01,"Taxa de Inflação (%, CPI)",0.846905537459293
AUS,Austrália,2022-11-12T10:54:54Z,2021-01-01,"Taxa de Inflação (%, CPI)",2.86391042204995
BEL,Bélgica,2022-11-12T10:54:54Z,1960-01-01,"Taxa de Inflação (%, CPI)",0.299467254769634
BEL,Bélgica,2022-11-12T10:54:54Z,1961-01-01,"Taxa de Inflação (%, CPI)",0.992676260767344
BEL,Bélgica,2022-11-12T10:54:54Z,1962-01-01,"Taxa de Inflação (%, CPI)",1.40460703543509
BEL,Bélgica,2022-11-12T10:54:54Z,1963-01-01,"Taxa de Inflação (%, CPI)",2.14800341332203
BEL,Bélgica,2022-11-12T10:54:54Z,1964-01-01,"Taxa de Inflação (%, CPI)",4.16876058564369
BEL,Bélgica,2022-11-12T10:54:54Z,1965-01-01,"Taxa de Inflação (%, CPI)",4.06520137474648
BEL,Bélgica,2022-11-12T10:54:54Z,1966-01-01,"Taxa de Inflação (%, CPI)",4.17434761852997
BEL,Bélgica,2022-11-12T10:54:54Z,1967-01-01,"Taxa de Inflação (%, CPI)",2.73030268590904
BEL,Bélgica,2022-11-12T10:54:54Z,1968-01-01,"Taxa de Inflação (%, CPI)",2.70144982931352
BEL,Bélgica,2022-11-12T10:54:54Z,1969-01-01,"Taxa de Inflação (%, CPI)",3.75399229053284
BEL,Bélgica,2022-11-12T10:54:54Z,1970-01-01,"Taxa de Inflação (%, CPI)",3.90847238471907
BEL,Bélgica,2022-11-12T10:54:54Z,1971-01-01,"Taxa de Inflação (%, CPI)",4.34362854612099
BEL,Bélgica,2022-11-12T10:54:54Z,1972-01-01,"Taxa de Inflação (%, CPI)",5.44843128438077
BEL,Bélgica,2022-11-12T10:54:54Z,1973-01-01,"Taxa de Inflação (%, CPI)",6.95528008719915
BEL,Bélgica,2022-11-12T10:54:54Z,1974-01-01,"Taxa de Inflação (%, CPI)",12.6778877513452
BEL,Bélgica,2022-11-12T10:54:54Z,1975-01-01,"Taxa de Inflação (%, CPI)",12.7681985920515
BEL,Bélgica,2022-11-12T10:54:54Z,1976-01-01,"Taxa de Inflação (%, CPI)",9.06860981054963
BEL,Bélgica,2022-11-12T10:54:54Z,1977-01-01,"Taxa de Inflação (%, CPI)",7.09600059132598
BEL,Bélgica,2022-11-12T10:54:54Z,1978-01-01,"Taxa de Inflação (%, CPI)",4.47059331592941
BEL,Bélgica,2022-11-12T10:54:54Z,1979-01-01,"Taxa de Inflação (%, CPI)",4.46908394900489
BEL,Bélgica,2022-11-12T10:54:54Z,1980-01-01,"Taxa de Inflação (%, CPI)",6.64868829655357
BEL,Bélgica,2022-11-12T10:54:54Z,1981-01-01,"Taxa de Inflação (%, CPI)",7.62748656814273
BEL,Bélgica,2022-11-12T10:54:54Z,1982-01-01,"Taxa de Inflação (%, CPI)",8.72654906555468
BEL,Bélgica,2022-11-12T10:54:54Z,1983-01-01,"Taxa de Inflação (%, CPI)",7.66160983743879
BEL,Bélgica,2022-11-12T10:54:54Z,1984-01-01,"Taxa de Inflação (%, CPI)",6.34177491009128
BEL,Bélgica,2022-11-12T10:54:54Z,1985-01-01,"Taxa de Inflação (%, CPI)",4.86873399496945
BEL,Bélgica,2022-11-12T10:54:54Z,1986-01-01,"Taxa de Inflação (%, CPI)",1.29436819102482
BEL,Bélgica,2022-11-12T10:54:54Z,1987-01-01,"Taxa de Inflação (%, CPI)",1.55338261314945
BEL,Bélgica,2022-11-12T10:54:54Z,1988-01-01,"Taxa de Inflação (%, CPI)",1.16093493415326
BEL,Bélgica,2022-11-12T10:54:54Z,1989-01-01,"Taxa de Inflação (%, CPI)",3.10705065111097
BEL,Bélgica,2022-11-12T10:54:54Z,1990-01-01,"Taxa de Inflação (%, CPI)",3.44831217961809
BEL,Bélgica,2022-11-12T10:54:54Z,1991-01-01,"Taxa de Inflação (%, CPI)",3.21531069260804
BEL,Bélgica,2022-11-12T10:54:54Z,1992-01-01,"Taxa de Inflação (%, CPI)",2.42795567164621
BEL,Bélgica,2022-11-12T10:54:54Z,1993-01-01,"Taxa de Inflação (%, CPI)",2.75442643473457
BEL,Bélgica,2022-11-12T10:54:54Z,1994-01-01,"Taxa de Inflação (%, CPI)",2.37754084476403
BEL,Bélgica,2022-11-12T10:54:54Z,1995-01-01,"Taxa de Inflação (%, CPI)",1.46796699090272
BEL,Bélgica,2022-11-12T10:54:54Z,1996-01-01,"Taxa de Inflação (%, CPI)",2.07702107350668
BEL,Bélgica,2022-11-12T10:54:54Z,1997-01-01,"Taxa de Inflação (%, CPI)",1.62816049512961
BEL,Bélgica,2022-11-12T10:54:54Z,1998-01-01,"Taxa de Inflação (%, CPI)",0.949250288350641
BEL,Bélgica,2022-11-12T10:54:54Z,1999-01-01,"Taxa de Inflação (%, CPI)",1.12084823417844
BEL,Bélgica,2022-11-12T10:54:54Z,2000-01-01,"Taxa de Inflação (%, CPI)",2.54451776190906
BEL,Bélgica,2022-11-12T10:54:54Z,2001-01-01,"Taxa de Inflação (%, CPI)",2.46925823086078
BEL,Bélgica,2022-11-12T10:54:54Z,2002-01-01,"Taxa de Inflação (%, CPI)",1.64521436175359
BEL,Bélgica,2022-11-12T10:54:54Z,2003-01-01,"Taxa de Inflação (%, CPI)",1.58896399970379
BEL,Bélgica,2022-11-12T10:54:54Z,2004-01-01,"Taxa de Inflação (%, CPI)",2.09728311239314
BEL,Bélgica,2022-11-12T10:54:54Z,2005-01-01,"Taxa de Inflação (%, CPI)",2.78143263670025
BEL,Bélgica,2022-11-12T10:54:54Z,2006-01-01,"Taxa de Inflação (%, CPI)",1.79120770070454
BEL,Bélgica,2022-11-12T10:54:54Z,2007-01-01,"Taxa de Inflação (%, CPI)",1.8230563002681
BEL,Bélgica,2022-11-12T10:54:54Z,2008-01-01,"Taxa de Inflação (%, CPI)",4.48944420508401
BEL,Bélgica,2022-11-12T10:54:54Z,2009-01-01,"Taxa de Inflação (%, CPI)",-0.0531456741253762
BEL,Bélgica,2022-11-12T10:54:54Z,2010-01-01,"Taxa de Inflação (%, CPI)",2.18929920422458
BEL,Bélgica,2022-11-12T10:54:54Z,2011-01-01,"Taxa de Inflação (%, CPI)",3.53208210722744
BEL,Bélgica,2022-11-12T10:54:54Z,2012-01-01,"Taxa de Inflação (%, CPI)",2.83966343445897
BEL,Bélgica,2022-11-12T10:54:54Z,2013-01-01,"Taxa de Inflação (%, CPI)",1.11309594027537
BEL,Bélgica,2022-11-12T10:54:54Z,2014-01-01,"Taxa de Inflação (%, CPI)",0.340002833356965
BEL,Bélgica,2022-11-12T10:54:54Z,2015-01-01,"Taxa de Inflação (%, CPI)",0.561429152790106
BEL,Bélgica,2022-11-12T10:54:54Z,2016-01-01,"Taxa de Inflação (%, CPI)",1.97385264653172
BEL,Bélgica,2022-11-12T10:54:54Z,2017-01-01,"Taxa de Inflação (%, CPI)",2.12597086002609
BEL,Bélgica,2022-11-12T10:54:54Z,2018-01-01,"Taxa de Inflação (%, CPI)",2.05316499865181
BEL,Bélgica,2022-11-12T10:54:54Z,2019-01-01,"Taxa de Inflação (%, CPI)",1.43681956996435
BEL,Bélgica,2022-11-12T10:54:54Z,2020-01-01,"Taxa de Inflação (%, CPI)",0.740791812220385
BEL,Bélgica,2022-11-12T10:54:54Z,2021-01-01,"Taxa de Inflação (%, CPI)",2.44024851144081
BRA,Brasil,2022-11-12T10:54:54Z,1960-01-01,"Taxa de Inflação (%, CPI)",NA
BRA,Brasil,2022-11-12T10:54:54Z,1961-01-01,"Taxa de Inflação (%, CPI)",NA
BRA,Brasil,2022-11-12T10:54:54Z,1962-01-01,"Taxa de Inflação (%, CPI)",NA
BRA,Brasil,2022-11-12T10:54:54Z,1963-01-01,"Taxa de Inflação (%, CPI)",NA
BRA,Brasil,2022-11-12T10:54:54Z,1964-01-01,"Taxa de Inflação (%, CPI)",NA
BRA,Brasil,2022-11-12T10:54:54Z,1965-01-01,"Taxa de Inflação (%, CPI)",NA
BRA,Brasil,2022-11-12T10:54:54Z,1966-01-01,"Taxa de Inflação (%, CPI)",NA
BRA,Brasil,2022-11-12T10:54:54Z,1967-01-01,"Taxa de Inflação (%, CPI)",NA
BRA,Brasil,2022-11-12T10:54:54Z,1968-01-01,"Taxa de Inflação (%, CPI)",NA
BRA,Brasil,2022-11-12T10:54:54Z,1969-01-01,"Taxa de Inflação (%, CPI)",NA
BRA,Brasil,2022-11-12T10:54:54Z,1970-01-01,"Taxa de Inflação (%, CPI)",NA
BRA,Brasil,2022-11-12T10:54:54Z,1971-01-01,"Taxa de Inflação (%, CPI)",NA
BRA,Brasil,2022-11-12T10:54:54Z,1972-01-01,"Taxa de Inflação (%, CPI)",NA
BRA,Brasil,2022-11-12T10:54:54Z,1973-01-01,"Taxa de Inflação (%, CPI)",NA
BRA,Brasil,2022-11-12T10:54:54Z,1974-01-01,"Taxa de Inflação (%, CPI)",NA
BRA,Brasil,2022-11-12T10:54:54Z,1975-01-01,"Taxa de Inflação (%, CPI)",NA
BRA,Brasil,2022-11-12T10:54:54Z,1976-01-01,"Taxa de Inflação (%, CPI)",NA
BRA,Brasil,2022-11-12T10:54:54Z,1977-01-01,"Taxa de Inflação (%, CPI)",NA
BRA,Brasil,2022-11-12T10:54:54Z,1978-01-01,"Taxa de Inflação (%, CPI)",NA
BRA,Brasil,2022-11-12T10:54:54Z,1979-01-01,"Taxa de Inflação (%, CPI)",NA
BRA,Brasil,2022-11-12T10:54:54Z,1980-01-01,"Taxa de Inflação (%, CPI)",NA
BRA,Brasil,2022-11-12T10:54:54Z,1981-01-01,"Taxa de Inflação (%, CPI)",101.725072957927
BRA,Brasil,2022-11-12T10:54:54Z,1982-01-01,"Taxa de Inflação (%, CPI)",100.54335919485
BRA,Brasil,2022-11-12T10:54:54Z,1983-01-01,"Taxa de Inflação (%, CPI)",135.027682230472
BRA,Brasil,2022-11-12T10:54:54Z,1984-01-01,"Taxa de Inflação (%, CPI)",192.121733132051
BRA,Brasil,2022-11-12T10:54:54Z,1985-01-01,"Taxa de Inflação (%, CPI)",225.989665211895
BRA,Brasil,2022-11-12T10:54:54Z,1986-01-01,"Taxa de Inflação (%, CPI)",147.142826237605
BRA,Brasil,2022-11-12T10:54:54Z,1987-01-01,"Taxa de Inflação (%, CPI)",228.336162575513
BRA,Brasil,2022-11-12T10:54:54Z,1988-01-01,"Taxa de Inflação (%, CPI)",629.114509120897
BRA,Brasil,2022-11-12T10:54:54Z,1989-01-01,"Taxa de Inflação (%, CPI)",1430.7237251472
BRA,Brasil,2022-11-12T10:54:54Z,1990-01-01,"Taxa de Inflação (%, CPI)",2947.73277248299
BRA,Brasil,2022-11-12T10:54:54Z,1991-01-01,"Taxa de Inflação (%, CPI)",432.786661926461
BRA,Brasil,2022-11-12T10:54:54Z,1992-01-01,"Taxa de Inflação (%, CPI)",951.962053052818
BRA,Brasil,2022-11-12T10:54:54Z,1993-01-01,"Taxa de Inflação (%, CPI)",1927.38079016026
BRA,Brasil,2022-11-12T10:54:54Z,1994-01-01,"Taxa de Inflação (%, CPI)",2075.88839757325
BRA,Brasil,2022-11-12T10:54:54Z,1995-01-01,"Taxa de Inflação (%, CPI)",66.0070335542481
BRA,Brasil,2022-11-12T10:54:54Z,1996-01-01,"Taxa de Inflação (%, CPI)",15.7576656002606
BRA,Brasil,2022-11-12T10:54:54Z,1997-01-01,"Taxa de Inflação (%, CPI)",6.92671251629151
BRA,Brasil,2022-11-12T10:54:54Z,1998-01-01,"Taxa de Inflação (%, CPI)",3.19507629280056
BRA,Brasil,2022-11-12T10:54:54Z,1999-01-01,"Taxa de Inflação (%, CPI)",4.85844749902668
BRA,Brasil,2022-11-12T10:54:54Z,2000-01-01,"Taxa de Inflação (%, CPI)",7.04414105947266
BRA,Brasil,2022-11-12T10:54:54Z,2001-01-01,"Taxa de Inflação (%, CPI)",6.84035902487525
BRA,Brasil,2022-11-12T10:54:54Z,2002-01-01,"Taxa de Inflação (%, CPI)",8.4501643770833
BRA,Brasil,2022-11-12T10:54:54Z,2003-01-01,"Taxa de Inflação (%, CPI)",14.7149197228147
BRA,Brasil,2022-11-12T10:54:54Z,2004-01-01,"Taxa de Inflação (%, CPI)",6.59718509985962
BRA,Brasil,2022-11-12T10:54:54Z,2005-01-01,"Taxa de Inflação (%, CPI)",6.86953720898965
BRA,Brasil,2022-11-12T10:54:54Z,2006-01-01,"Taxa de Inflação (%, CPI)",4.18356812896902
BRA,Brasil,2022-11-12T10:54:54Z,2007-01-01,"Taxa de Inflação (%, CPI)",3.64127299102654
BRA,Brasil,2022-11-12T10:54:54Z,2008-01-01,"Taxa de Inflação (%, CPI)",5.67859390284171
BRA,Brasil,2022-11-12T10:54:54Z,2009-01-01,"Taxa de Inflação (%, CPI)",4.88803479876804
BRA,Brasil,2022-11-12T10:54:54Z,2010-01-01,"Taxa de Inflação (%, CPI)",5.03872690108066
BRA,Brasil,2022-11-12T10:54:54Z,2011-01-01,"Taxa de Inflação (%, CPI)",6.63644962213085
BRA,Brasil,2022-11-12T10:54:54Z,2012-01-01,"Taxa de Inflação (%, CPI)",5.40349914037009
BRA,Brasil,2022-11-12T10:54:54Z,2013-01-01,"Taxa de Inflação (%, CPI)",6.204310666401
BRA,Brasil,2022-11-12T10:54:54Z,2014-01-01,"Taxa de Inflação (%, CPI)",6.32904015516142
BRA,Brasil,2022-11-12T10:54:54Z,2015-01-01,"Taxa de Inflação (%, CPI)",9.02990102416129
BRA,Brasil,2022-11-12T10:54:54Z,2016-01-01,"Taxa de Inflação (%, CPI)",8.73914352329393
BRA,Brasil,2022-11-12T10:54:54Z,2017-01-01,"Taxa de Inflação (%, CPI)",3.44637335032672
BRA,Brasil,2022-11-12T10:54:54Z,2018-01-01,"Taxa de Inflação (%, CPI)",3.66485028376724
BRA,Brasil,2022-11-12T10:54:54Z,2019-01-01,"Taxa de Inflação (%, CPI)",3.73297621216894
BRA,Brasil,2022-11-12T10:54:54Z,2020-01-01,"Taxa de Inflação (%, CPI)",3.21176803803379
BRA,Brasil,2022-11-12T10:54:54Z,2021-01-01,"Taxa de Inflação (%, CPI)",8.30165975585676
CAN,Canadá,2022-11-12T10:54:54Z,1960-01-01,"Taxa de Inflação (%, CPI)",1.35869565217391
CAN,Canadá,2022-11-12T10:54:54Z,1961-01-01,"Taxa de Inflação (%, CPI)",1.01876675603215
CAN,Canadá,2022-11-12T10:54:54Z,1962-01-01,"Taxa de Inflação (%, CPI)",1.06157112526541
